episode,epsilon,reward,loss,steps,time
125,1.0,-21.0,0.5744371143518947,222,1.1413660049438477
126,1.0,-21.0,0.46984358655754477,222,1.175485372543335
127,1.0,-21.0,0.40400666018831544,206,1.1457457542419434
128,1.0,-21.0,0.41139686640235595,222,1.186171293258667
129,1.0,-21.0,0.5041762287728488,266,1.5633912086486816
130,1.0,-21.0,1.2034987947845366,191,1.051710844039917
131,1.0,-20.0,1.347468983323779,230,1.2985985279083252
132,1.0,-20.0,1.1888882073108107,245,1.7623291015625
133,1.0,-21.0,0.9582934820791706,252,1.5003714561462402
134,1.0,-21.0,0.63838640821632,206,1.2685375213623047
135,1.0,-21.0,0.5602098323288374,206,1.2131330966949463
136,1.0,-21.0,0.5259444927214645,207,1.224541425704956
137,1.0,-21.0,0.4375615998869762,207,1.2523541450500488
138,1.0,-21.0,0.41440959129249677,229,1.3026316165924072
139,1.0,-20.0,0.9737674322386738,230,1.3070359230041504
140,1.0,-21.0,1.2423329727025703,191,1.0685956478118896
141,1.0,-21.0,0.8575422171852551,207,1.1758537292480469
142,1.0,-21.0,0.664590182248503,198,1.1387691497802734
143,1.0,-21.0,0.7065899001026992,237,1.3472723960876465
144,1.0,-20.0,0.7399552644346841,227,1.2552144527435303
145,1.0,-21.0,0.5042570354125928,222,1.3718371391296387
146,1.0,-21.0,0.6078708159038797,252,1.4200870990753174
147,1.0,-20.0,0.6355818787415046,231,1.2725286483764648
148,1.0,-21.0,1.3778915128787048,297,1.6614675521850586
149,1.0,-20.0,1.5045141865266487,215,1.1696534156799316
150,1.0,-20.0,1.1151246710214764,261,1.5075767040252686
151,1.0,-21.0,0.7845350947463885,236,1.327455997467041
152,1.0,-21.0,0.7407397911883891,229,1.3171193599700928
153,1.0,-21.0,0.537711207580287,206,1.1220650672912598
154,1.0,-21.0,0.4008296244428493,207,1.1001646518707275
155,1.0,-21.0,0.41911045665619895,221,1.2247145175933838
156,1.0,-21.0,0.5490807043388486,207,1.1630377769470215
157,1.0,-21.0,0.47177149236085825,198,1.1725783348083496
158,1.0,-21.0,1.8260457209835295,198,1.128380298614502
159,1.0,-21.0,1.3700609002262354,283,1.5465562343597412
160,1.0,-21.0,0.7098066270118579,207,1.1562297344207764
161,1.0,-21.0,0.557027721661143,206,1.1431283950805664
162,1.0,-21.0,0.7269537053653039,237,1.2659938335418701
163,1.0,-21.0,0.558242924802471,207,1.098247766494751
164,1.0,-21.0,0.5420231219613925,237,1.2905287742614746
165,1.0,-21.0,0.4313415300275665,191,1.0354387760162354
166,1.0,-21.0,0.5040704387065489,206,1.0917906761169434
167,1.0,-21.0,1.7420831166673452,229,1.3270394802093506
168,1.0,-20.0,1.3860516384593211,261,1.4279632568359375
169,1.0,-21.0,0.741981036728248,222,1.3093547821044922
170,1.0,-21.0,0.5422544205212034,206,1.1660571098327637
171,1.0,-21.0,0.6288580493419431,207,1.152005672454834
172,1.0,-21.0,0.5652365640271455,222,1.3972716331481934
173,1.0,-21.0,0.5635388736845925,222,1.2304277420043945
174,1.0,-21.0,0.518832058791304,206,1.1381101608276367
175,1.0,-21.0,0.655247123533627,252,1.563117504119873
176,1.0,-21.0,1.5770945994299836,267,1.50516939163208
177,1.0,-20.0,1.011494480073452,231,1.3782250881195068
178,1.0,-21.0,0.5783860987867229,191,1.1000757217407227
179,1.0,-21.0,0.4547341281431727,191,1.086162805557251
180,1.0,-20.0,0.8197595624951646,276,1.615434169769287
181,1.0,-21.0,0.47927200025878847,207,1.1584100723266602
182,1.0,-21.0,0.41446566284867004,206,1.218087911605835
183,1.0,-21.0,0.5025265823351219,222,1.2650868892669678
184,1.0,-21.0,0.34161756333196536,198,1.081035852432251
185,1.0,-20.0,1.1638318193727173,215,1.2637155055999756
186,1.0,-21.0,1.2924844473600388,207,1.0808334350585938
187,1.0,-20.0,0.8520175000885502,215,1.1763346195220947
188,1.0,-21.0,0.5341943759704009,206,1.1646687984466553
189,1.0,-20.0,0.6358199258684181,231,1.2346951961517334
190,1.0,-21.0,0.5867739210953005,237,1.2740235328674316
191,1.0,-21.0,0.3784820972941816,207,1.2094545364379883
192,1.0,-20.0,0.4618998824444134,227,1.237574577331543
193,1.0,-20.0,0.5137664174253587,246,1.3952515125274658
194,1.0,-21.0,1.0535790300054941,252,1.4273078441619873
195,1.0,-21.0,1.5266863694414496,206,1.119666337966919
196,1.0,-21.0,0.7696378590189852,206,1.214989423751831
197,1.0,-20.0,0.7527013825601898,231,1.3139610290527344
198,1.0,-21.0,0.5288715932983905,222,1.2456612586975098
199,1.0,-21.0,0.502941582701169,207,1.226149320602417
200,1.0,-21.0,0.4656798710639123,237,1.3370420932769775
201,1.0,-21.0,0.4932425403094385,237,1.4399518966674805
202,1.0,-21.0,0.39811446372186765,198,1.1513655185699463
203,1.0,-21.0,0.38985436284565367,221,1.270869255065918
204,1.0,-21.0,1.4470499965827912,191,1.0994503498077393
205,1.0,-21.0,0.8545851525850594,207,1.2536695003509521
206,1.0,-21.0,0.7804739422281273,207,1.1223299503326416
207,1.0,-21.0,0.6476979043218307,268,1.5740697383880615
208,1.0,-21.0,0.539446288254112,222,1.2325465679168701
209,1.0,-21.0,0.4847265107673593,221,1.1664462089538574
210,1.0,-20.0,0.4578294869279489,217,1.226081371307373
211,1.0,-21.0,0.46306768531212583,213,1.1894354820251465
212,1.0,-21.0,0.39865960844326764,206,1.1216347217559814
213,1.0,-19.0,1.4218355132034048,235,1.4152588844299316
214,1.0,-21.0,1.2944130465621129,236,1.3124847412109375
215,1.0,-21.0,0.8425322172697634,228,1.3144938945770264
216,1.0,-21.0,0.7477380000636913,237,1.3682427406311035
217,1.0,-21.0,0.5060980403213762,222,1.2468228340148926
218,1.0,-18.0,0.7360158122901339,290,1.6518428325653076
219,1.0,-21.0,0.4383617440762464,207,1.179293155670166
220,1.0,-21.0,0.4088016041496303,191,1.0752112865447998
221,1.0,-21.0,0.4159944794664625,191,1.1032986640930176
222,1.0,-21.0,0.9875629925518297,207,1.1482930183410645
223,1.0,-20.0,1.3872142245527357,231,1.3377742767333984
224,1.0,-21.0,0.7129766769357957,207,1.2031009197235107
225,1.0,-21.0,0.6086693940451369,207,1.0456509590148926
226,1.0,-21.0,0.5187351601198316,214,1.138761281967163
227,1.0,-21.0,0.4819957540021278,237,1.2641277313232422
228,1.0,-21.0,0.4501135217724368,222,1.1676926612854004
229,1.0,-21.0,0.40870869290665723,206,1.1281554698944092
230,1.0,-21.0,0.5247677829465829,228,1.2552320957183838
231,1.0,-20.0,0.3931873041437939,211,1.0920653343200684
232,1.0,-21.0,1.6550396893289872,191,1.1003937721252441
233,1.0,-21.0,1.188430225593038,252,1.419236421585083
234,1.0,-21.0,0.588385603914503,206,1.1481044292449951
235,1.0,-21.0,0.7155892966547981,236,1.4453680515289307
236,1.0,-21.0,0.41812040290096775,191,0.9859786033630371
237,1.0,-21.0,0.4827042324759532,207,1.0712666511535645
238,1.0,-21.0,0.43110517217428423,207,1.3511152267456055
239,1.0,-20.0,0.6324971806898247,261,1.6364402770996094
240,1.0,-20.0,0.5669158976525068,230,1.3086981773376465
241,1.0,-21.0,1.9463749743881635,260,1.515712022781372
242,1.0,-20.0,1.3268856171052903,231,1.2396512031555176
243,1.0,-21.0,0.6300122076063417,191,1.1526618003845215
244,1.0,-21.0,0.6307930397451855,237,1.360825777053833
245,1.0,-21.0,0.5011678208247758,207,1.2178065776824951
246,1.0,-21.0,0.45896427636034787,206,1.3057825565338135
247,1.0,-21.0,0.49517258719424717,222,1.1996262073516846
248,1.0,-20.0,0.6438463140511885,245,1.361541748046875
249,1.0,-21.0,0.5333071180211846,222,1.2527985572814941
250,1.0,-21.0,1.1751952095946763,191,1.0897877216339111
251,1.0,-21.0,1.4379011165583506,222,1.3884155750274658
252,1.0,-21.0,1.083280849561561,221,1.5293653011322021
253,1.0,-20.0,0.8043001138139516,226,1.5641655921936035
254,1.0,-21.0,0.6717270658409689,253,1.3996741771697998
255,1.0,-20.0,0.6515769774559885,231,1.2615375518798828
256,1.0,-20.0,0.544467220606748,230,1.3571667671203613
257,1.0,-21.0,0.3588322957511991,191,1.039550542831421
258,1.0,-21.0,0.4796431419963483,206,1.1662578582763672
259,1.0,-21.0,0.7871381386066787,222,1.3983962535858154
260,1.0,-21.0,1.745022701798007,191,1.0935087203979492
261,1.0,-20.0,1.1158743530977517,230,1.265080451965332
262,1.0,-19.0,0.9048417657613754,254,1.488964557647705
263,1.0,-20.0,0.650497795897536,241,1.31005859375
264,1.0,-21.0,0.46556147577939555,191,1.0213117599487305
265,1.0,-21.0,0.3841490868362598,191,1.030992031097412
266,1.0,-21.0,0.45320831041317433,206,1.0919437408447266
267,1.0,-21.0,0.4311004248447716,191,1.073547124862671
268,1.0,-20.0,0.36501030283397995,211,1.1366121768951416
269,1.0,-20.0,1.4992087809368968,246,1.4739549160003662
270,1.0,-21.0,1.1645195735618472,237,1.7820823192596436
271,1.0,-19.0,1.1718140636803582,300,1.7227163314819336
272,1.0,-20.0,0.6902705893735401,260,1.5014770030975342
273,1.0,-21.0,0.6401431404519826,222,1.1247398853302002
274,1.0,-21.0,0.42137609809287824,206,1.1591298580169678
275,1.0,-21.0,0.38929430427378975,221,1.3848307132720947
276,1.0,-21.0,0.46763318276498467,206,1.1258094310760498
277,1.0,-21.0,0.3514366215968039,191,1.0796055793762207
278,1.0,-21.0,1.8354332828021143,253,1.372694492340088
279,1.0,-20.0,1.1052691659424454,226,1.2301244735717773
280,1.0,-21.0,0.7237047169473954,222,1.2679991722106934
281,1.0,-21.0,0.5806553155998699,222,1.287043809890747
282,1.0,-21.0,0.5540046968962997,237,1.3040730953216553
283,1.0,-21.0,0.5340658414643258,253,1.6295320987701416
284,1.0,-21.0,0.3062837714969646,191,1.1041548252105713
285,1.0,-21.0,0.44783072322024964,237,1.3364536762237549
286,1.0,-21.0,0.5424711790983565,226,1.3583745956420898
287,1.0,-21.0,1.7247037758643273,206,1.1877167224884033
288,1.0,-20.0,1.3473706921795383,246,1.4819014072418213
289,1.0,-19.0,1.1130435568629764,270,1.5114617347717285
290,1.0,-21.0,0.7196243106736802,237,1.3091511726379395
291,1.0,-21.0,0.5354375122115016,206,1.143826961517334
292,1.0,-21.0,0.45107204793021083,222,1.2563896179199219
293,1.0,-21.0,0.37265825632493943,206,1.1375319957733154
294,1.0,-21.0,0.4368111777585,214,1.5112314224243164
295,1.0,-20.0,0.5072611226933077,246,1.4239726066589355
296,1.0,-21.0,1.7985896886675619,206,1.273935079574585
297,1.0,-21.0,1.0060162391746417,191,1.0925579071044922
298,1.0,-21.0,0.8129615924553946,207,1.1989829540252686
299,1.0,-21.0,0.6423513095360249,222,1.3013312816619873
300,1.0,-21.0,0.5148701424477622,206,1.2436044216156006
301,1.0,-21.0,0.47850653453497216,229,1.6134729385375977
302,1.0,-21.0,0.4135403130494524,222,1.248060703277588
303,1.0,-20.0,0.5189783660753164,227,1.2004406452178955
304,1.0,-21.0,0.3083002597850282,191,1.096644401550293
305,1.0,-21.0,0.31792820163536817,191,1.0567951202392578
306,1.0,-21.0,1.7620950452401303,206,1.1328022480010986
307,1.0,-21.0,0.9639919073088095,222,1.2231779098510742
308,1.0,-21.0,0.5709338441083673,191,1.0143136978149414
309,1.0,-21.0,0.4221312860609032,191,1.064877986907959
310,1.0,-21.0,0.4953403446706943,222,1.3563146591186523
311,1.0,-21.0,0.44808003201615065,221,1.483858585357666
312,1.0,-21.0,0.30282652063760906,191,1.085766077041626
313,1.0,-21.0,0.2708169005054515,191,1.0732669830322266
314,1.0,-21.0,0.33921545222983696,207,1.1427552700042725
315,1.0,-21.0,0.33426357261487283,206,1.186053991317749
316,1.0,-21.0,2.0153658076305874,267,1.6321995258331299
317,1.0,-21.0,0.7560789790004492,207,1.3133752346038818
318,1.0,-21.0,0.610974469454959,207,1.4568660259246826
319,1.0,-21.0,0.5941551724099554,238,1.443908929824829
320,1.0,-21.0,0.43629780411720276,206,1.214660882949829
321,1.0,-21.0,0.5112077314115595,206,1.2716033458709717
322,1.0,-19.0,0.5871136398054659,239,1.343043327331543
323,1.0,-21.0,0.4479581224732101,206,1.2624897956848145
324,1.0,-20.0,0.5426251942990348,230,1.3134574890136719
325,1.0,-20.0,2.0091492799692787,245,1.6371369361877441
326,1.0,-20.0,1.156345974188298,230,1.558884620666504
327,1.0,-21.0,0.7241628941264935,221,1.2664577960968018
328,1.0,-20.0,0.8228956024395302,248,1.5467529296875
329,1.0,-21.0,0.5030868790927343,221,1.2854135036468506
330,1.0,-21.0,0.7505737653409597,283,1.6303141117095947
331,1.0,-20.0,0.8052162898529787,246,1.4589900970458984
332,1.0,-20.0,0.7189175964158494,261,1.601149559020996
333,1.0,-21.0,1.2453141272126231,206,1.5958242416381836
334,1.0,-20.0,1.9107559468830004,261,1.530808925628662
335,1.0,-21.0,0.9040545052848756,191,1.029465913772583
336,1.0,-20.0,1.0111564216203988,237,1.2790296077728271
337,1.0,-21.0,0.6529442948522046,207,1.1523351669311523
338,1.0,-21.0,0.44141257874434814,191,1.1277873516082764
339,1.0,-21.0,0.4424875477561727,206,1.13405442237854
340,1.0,-21.0,0.3986873805115465,191,1.0557186603546143
341,1.0,-19.0,0.7717707068659365,327,1.783529281616211
342,1.0,-20.0,1.4955295955296606,238,1.3024358749389648
343,1.0,-21.0,1.6680946529377252,191,1.2493562698364258
344,1.0,-21.0,1.1791444784030318,206,1.2071352005004883
345,1.0,-21.0,0.7579596803407185,191,1.0693883895874023
346,1.0,-20.0,0.8806577200884931,245,1.3784282207489014
347,1.0,-21.0,0.5314192199730314,207,1.1834092140197754
348,1.0,-20.0,0.6665336766745895,226,1.4001736640930176
349,1.0,-21.0,0.43858124437974766,191,1.0396802425384521
350,1.0,-21.0,0.40847477223724127,191,1.0459380149841309
351,1.0,-21.0,0.4583373281348031,222,1.2501065731048584
352,1.0,-20.0,2.240649545448832,276,1.5354552268981934
353,1.0,-21.0,1.14974526676815,207,1.2431542873382568
354,1.0,-21.0,0.9297583000734448,236,1.2824609279632568
355,1.0,-21.0,0.7710679291049019,221,1.223083257675171
356,1.0,-21.0,0.6847630109987222,221,1.241215705871582
357,1.0,-20.0,0.8298984582652338,246,1.4606316089630127
358,1.0,-21.0,0.4341816258383915,207,1.1355061531066895
359,1.0,-21.0,0.5627398808137514,206,1.2472419738769531
360,1.0,-19.0,0.7900171279616188,261,1.40293288230896
361,1.0,-21.0,1.6805428685329389,207,1.1591601371765137
362,1.0,-20.0,1.519268072443083,211,1.289384126663208
363,1.0,-21.0,1.0530617372132838,222,1.3192250728607178
364,1.0,-21.0,0.8076357468962669,206,1.1119730472564697
365,1.0,-20.0,0.9277445227489807,230,1.3677504062652588
366,1.0,-21.0,0.6016225352068432,206,1.2927379608154297
367,1.0,-20.0,0.7386915099341422,245,1.5482802391052246
368,1.0,-21.0,0.5500854615820572,206,1.2881782054901123
369,1.0,-21.0,0.46158061001915485,207,1.1941473484039307
370,1.0,-21.0,0.42129365645814687,191,1.1628289222717285
371,1.0,-21.0,2.7548068127944134,267,1.4774723052978516
372,1.0,-21.0,0.9856869144132361,191,1.1690723896026611
373,1.0,-21.0,0.9324883297667839,221,1.310058355331421
374,1.0,-21.0,0.8405898392666131,222,1.2905333042144775
375,1.0,-21.0,0.686040852451697,221,1.3278939723968506
376,1.0,-21.0,0.6602073375543114,237,1.2436323165893555
377,1.0,-21.0,0.5829946219455451,222,1.2033121585845947
378,1.0,-20.0,0.7261448915232904,211,1.2844913005828857
379,1.0,-21.0,0.7119162241870072,237,1.6498420238494873
380,1.0,-19.0,2.373699535150081,254,1.8938555717468262
381,1.0,-21.0,1.1884223907254636,213,1.205559492111206
382,1.0,-21.0,0.8532085480401292,206,1.2098796367645264
383,1.0,-21.0,0.8341379952034913,222,1.3914096355438232
384,1.0,-21.0,0.7581363624776714,237,1.420238971710205
385,1.0,-19.0,0.8189537040598225,235,1.441826581954956
386,1.0,-21.0,0.849521316064056,237,1.3329389095306396
387,1.0,-21.0,0.5138112637796439,206,1.1434345245361328
388,1.0,-21.0,0.705179956567008,213,1.2848849296569824
389,1.0,-21.0,1.776083405711688,191,1.2174115180969238
390,1.0,-21.0,1.7309764408273622,267,1.6750662326812744
391,1.0,-21.0,0.9254351789131761,206,1.256007432937622
392,1.0,-21.0,0.797528468829114,206,1.1953916549682617
393,1.0,-20.0,0.8869213110301644,237,1.4007301330566406
394,1.0,-21.0,0.4994717515655793,191,1.0269458293914795
395,1.0,-21.0,0.5546588910510764,207,1.186659574508667
396,1.0,-21.0,0.5592986345291138,206,1.1803481578826904
397,1.0,-21.0,0.4146499317139387,191,1.0052318572998047
398,1.0,-21.0,0.6302144124638289,206,1.1649823188781738
399,1.0,-21.0,2.024881314486265,191,1.3479695320129395
400,1.0,-20.0,1.3807910217437893,245,1.649125337600708
401,1.0,-21.0,0.7800543904886581,191,1.1258723735809326
402,1.0,-21.0,0.7729533843230456,207,1.2185933589935303
403,1.0,-21.0,0.5142621210543439,191,1.123342514038086
404,1.0,-21.0,0.49985806649783626,191,1.1400747299194336
405,1.0,-21.0,0.45437233842676505,191,1.084596872329712
406,1.0,-21.0,0.4755015385453589,222,1.2049126625061035
407,1.0,-21.0,0.6308886661427096,259,1.7913055419921875
408,1.0,-19.0,1.7341431225650012,254,1.5962879657745361
409,1.0,-21.0,1.6153486899565905,237,1.3693578243255615
410,1.0,-21.0,1.2131439622608013,229,1.284306287765503
411,1.0,-21.0,0.9233913096250035,237,1.2650411128997803
412,1.0,-21.0,0.6109017760609277,206,1.1798107624053955
413,1.0,-19.0,0.9940032555605285,296,1.5786798000335693
414,1.0,-21.0,0.7551153603708372,222,1.30741548538208
415,1.0,-20.0,0.8502306445152499,242,1.4262750148773193
416,1.0,-20.0,0.796721236576559,246,1.3805789947509766
417,1.0,-21.0,2.4499998060637154,237,1.3634095191955566
418,1.0,-21.0,1.3157786303199828,222,1.3048441410064697
419,1.0,-21.0,0.9180506829870865,206,1.228015422821045
420,1.0,-21.0,0.783367819909472,206,1.3093280792236328
421,1.0,-21.0,0.6380579796968959,222,1.3931570053100586
422,1.0,-21.0,0.5579837729164865,206,1.1749768257141113
423,1.0,-21.0,0.565828014689032,207,1.1487529277801514
424,1.0,-20.0,0.8320789855788462,256,1.4048428535461426
425,1.0,-21.0,0.5901681288378313,213,1.2608342170715332
426,1.0,-21.0,1.899940088915173,206,1.1958794593811035
427,1.0,-21.0,1.6640296382829547,207,1.3301174640655518
428,1.0,-20.0,1.465075559914112,226,1.6898658275604248
429,1.0,-18.0,1.524593285867013,259,1.4575510025024414
430,1.0,-21.0,1.066433296597097,222,1.336303949356079
431,1.0,-21.0,0.9978854936780408,253,1.38167142868042
432,1.0,-21.0,0.6227745471987873,206,1.1331965923309326
433,1.0,-21.0,0.5704428736644331,206,1.2407763004302979
434,1.0,-21.0,0.6726352683035657,206,1.1531591415405273
435,1.0,-20.0,1.4654493721318431,211,1.4647667407989502
436,1.0,-20.0,2.5007953254971653,261,1.855792760848999
437,1.0,-21.0,1.3406802708050236,237,1.3638794422149658
438,1.0,-21.0,1.0346868333872408,221,1.239729881286621
439,1.0,-21.0,0.7266564843594097,191,1.013444423675537
440,1.0,-21.0,0.7874384185415693,206,1.1807043552398682
441,1.0,-21.0,0.8311766043188982,222,1.231947422027588
442,1.0,-21.0,0.7265010201954283,206,1.1221423149108887
443,1.0,-21.0,0.895260790217435,252,1.6373710632324219
444,1.0,-21.0,0.4739182857447304,191,1.3410706520080566
445,1.0,-20.0,3.096924878889695,245,1.3325295448303223
446,1.0,-21.0,1.6682800105772913,237,1.336571455001831
447,1.0,-20.0,1.322109320666641,230,1.2817485332489014
448,1.0,-21.0,0.8889947638381273,206,1.1829519271850586
449,1.0,-21.0,0.8172067000414245,207,1.198157787322998
450,1.0,-17.0,1.4963502839091234,332,2.3017592430114746
451,1.0,-21.0,0.7562605816056021,237,1.2555763721466064
452,1.0,-21.0,0.7011203062720597,207,1.1564786434173584
453,1.0,-21.0,1.7974211584660225,222,1.2796411514282227
454,1.0,-20.0,2.535277574090287,240,1.398871660232544
455,1.0,-19.0,1.8682035089004785,257,1.4622304439544678
